Rank,Musica,Artista,Letra
My diamonds talk for me, they say "Hi can I meet you hoe?" (Hey can I meet you hoe?)
She fly high, high in the sky, hoe I can’t see you (Well I can’t see you)
Got a condo on my wrist - girl, I’m cashin’ out (I’m cashin’ out)
Got a condo around my neck - girl, I’m cashin’ out (I’m cashin’ out)
36 O’s so I’m ridin’ ‘round with that nina
My diamonds talk for me, they say "Hi can I meet you?"

Okay I drop the top, hop in
Hoes they comin’ by flocks in
Birds comin’ by flocks in
Pass them birds like Stockton
Play with my money, I’m poppin’
No actin’, but it’s a movie
Got Spinz on the beat so we ain’t losing
Don’t act like yo’ hoe ain’t choosin’
I’m blowed up, yeah I’m the bomb, ridin’ round blowin’ on stank bombs
Pussy so good you should thank moms, top flo’ suite chillin’ at The Palms
We want the whole loaf leave y’all the crumbs, ‘til then I’m runnin’ my check up
And it’s fuck a Bugatti; I’m callin’ my jet up (cool)

36 O’s so I’m ridin’ ‘round with that nina (I’m ridin’ ‘round with that nina)
Ridin’ with a hoe named Keisha, smokin’ on Keisha (You know we smokin’ on Keisha)
My diamonds talk for me, they say "Hi can I meet you hoe?" (Hey can I meet you hoe?)
She fly high, high in the sky, hoe I can’t see you (Well I can’t see you)
Got a condo on my wrist - girl, I’m cashin’ out (I’m cashin’ out)
Got a condo around my neck - girl, I’m cashin’ out (I’m cashin’ out)
36 O’s so I’m ridin’ ‘round with that nina
My diamonds talk for me, they say "Hi can I meet you?"

Yeah - it’s big pimpin’ over here - touch
Time to cop the Maybach already had the ‘vert
I got big money visions, Sammy Sosa pigeons
What that mean? That mean they jumpin’ out the kitchen
And I’m on the money mission, nobody can stop me
Just grab your camcorder, press record and go on and watch me
And you can skate on my ice, just like you playin’ hockey
And in the booth, I beat the beat up
Call me Rocky, yeah I’m cocky (cool)

36 O’s so I’m ridin’ ‘round with that nina (I’m ridin’ ‘round with that nina)
Ridin’ with a hoe named Keisha, smokin’ on Keisha (You know we smokin’ on Keisha)
My diamonds talk for me, they say "Hi can I meet you hoe?" (Hey can I meet you hoe?)
She fly high, high in the sky, hoe I can’t see you (Well I can’t see you)
Got a condo on my wrist - girl, I’m cashin’ out (I’m cashin’ out)
Got a condo around my neck - girl, I’m cashin’ out (I’m cashin’ out)
36 O’s so I’m ridin’ ‘round with that nina
My diamonds talk for me, they say "Hi can I meet you?"

I’m ridin’ ‘round with that nina
You know we smokin’ on Keisha
Hey, hey, hey can I meet you hoe?"
93,I Don't Want This Night to End,Luke Bryan,"
Girl I know I don’t know you
But your pretty little eyes so blue
Are pulling me in
Like the moon on your skin
I’m so glad you trusted me
To slide up on this dusty seat
And let your hair down
Get out of town

Got the stars coming out over my hood
And all I know now is it's going good

You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end

Going to cuss the morning when it comes
'Cause I know that the rising sun
Ain’t no good for me
'Cause you’ll have to leave
Going to make the most of every mile
Do anything to make your smile
Land on my lips
Get drunk on your kiss

Clock on the dash says 3:35
There’s plenty of gas and the night’s still alive

You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end

You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end
I don’t want this night to end
No I don’t want this night to end "
94,Diamonds,Rihanna," 
Shine bright like a diamond
Shine bright like a diamond

Find light in the beautiful sea, I choose to be happy
You and I, you and I
We're like diamonds in the sky
You're a shooting star I see, a vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

I knew that we'd become one right away
Oh, right away
At first sight, I felt the energy of sun rays
I saw the life inside your eyes

So shine bright, tonight, you and I
We're beautiful, like diamonds in the sky
Eye to eye, so alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful, like diamonds in the sky

Palms rise to the universe as we moonshine and molly
Feel the warmth, we'll never die
We're like diamonds in the sky
You're a shooting star I see, a vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

At first sight, I felt the energy of sun rays
I saw the life inside your eyes

So shine bright, tonight, you and I
We're beautiful, like diamonds in the sky
Eye to eye, so alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shinin' bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond

So shine bright, tonight, you and I
We're beautiful, like diamonds in the sky
Eye to eye, so alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shine bright like a diamond
Woah-oh, yeah
Shine bright like a diamond (Woah)
Shine bright like a diamond (Woah)
Shine bright like a diamond
Shine bright like a diamond "
95,Hard to Love,Lee Brice," 
I am insensitive, I have a tendency to
Pay more attention to the things that I need
Sometimes I drink too much, sometimes I test your trust
Sometimes I don't know why you're staying with me

I'm hard to love, hard to love,  no I don't make it easy
Well I couldn't do it if I stood where you stood
I'm hard to love, hard to love, and you say that you need me
I don't deserve it but I love that you love me good

I am a short fuse, I am a wrecking ball
Crashing into your heart like I do
You're like a Sunday morning, full of grace and full of Jesus
I wish that I could be more like you

I'm hard to love, hard to love, no I don't make it easy
Well I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me good
Love me good

Girl you've given me a million second chances
And I don't ever wanna take you for granted
I'm just a man, I'm just a man

Hard to love, hard to love, no I don't make it easy
I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me
Hard to love, hard to love, no I don't make it easy
I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me
Good

You love me good "
96,Somethin' 'Bout a Truck,Kip Moore,"
There's somethin' 'bout a truck in a farmer's field
A ""No trespass"" sign, and time to kill
Nobody's gonna get hurt, so what's the big deal?
There's somethin' 'bout a truck in a farmer's field

And there's somethin' 'bout beer sitting on ice
After a long hard day, makes it taste just right
On that dropped tailgate on a summer night
There's somethin' 'bout beer sittin' on ice

And there's somethin' 'bout a girl in a red sundress
With an ice cold beer pressed against her lips
In that farmer's field (Hah), will make a boy a mess
There's somethin' 'bout a girl in a red sundress

And there's somethin' bout a kiss that's gonna lead to more
On that dropped tailgate, back behind the corn
The most natural thing you've ever felt before
There's somethin' 'bout a kiss that's gonna lead to more

And there's somethin' 'bout a truck in a field
And a girl in a red sundress with an ice cold beer to her lips
Begging for another kiss
And there's somethin' 'bout you and me and the birds and the bees
And Lord have mercy, it's a beautiful thing
Ain't nothing 'bout it luck, there's somethin' 'bout a truck

There's somethin' 'bout a creek around 2 AM
After a few of those beers, you wanna dive on in
You don't need no clothes, so just hang 'em on a limb
There's somethin' 'bout a creek around 2 AM

And there's somethin' 'bout a truck in a field
And a girl in a red sundress with an ice cold beer to her lips
Begging for another kiss
And there's somethin' 'bout you and me and the birds and the bees
And Lord have mercy it's a beautiful thing
Ain't nothing 'bout it luck, there's somethin' 'bout a truck
Ain't nothing 'bout it luck, there's somethin' 'bout a truck
Hah"
97,Adorn,Miguel," 
She's art dealer chic
Would you be my friend, my freak?
Uh, she's art dealer chic (Yeah)
Would you be my friend, my freak?

These lips (Would you be my f—)
Can't wait to taste your skin (My friend, my freak)
Baby, no, oh, no (Would you be my friend, my freak?)
And these eyes, yeah
I can't wait to see your grin (Art dealer chic)
Ooh, ooh, baby

Just let my love
Just let my love adorn you (Art dealer chic)
Please, baby (Would you be my friend, my freak?)
Yeah, you gotta know, you gotta know
You know that I adore you (Art dealer chic)
Yeah, baby (Would you be my friend, my freak?)

Baby these fists (Art dealer chic)
Will always protect you (My friend, my freak)
Lady (Would you be my friend, my freak?)
And this mind
Will never neglect you (Art dealer chic)
Yeah baby  (Would you be my), ooh, ooh
And if they try to break us down (Ooh-ooh)
Don't let that affect us
No, baby

You just gotta let my love
Let my love, let my love adorn you (Art dealer chic)
Ahh, le-le-le-let it dress you down
You gotta know, you gotta know
Know that I adore you (Art dealer chic)
Just that, baby
Oh, let my love adorn you, baby
Don't you ever, don't you let nobody tell you different, baby
I'll always adore you
You gotta know now
You gotta know na-nah-now, yeah
(Would you be my friend, my freak?)

Oh, yeah, uh
The same way that the stars adorn the skies, yeah
(Every night, babe)
Now look up sugar (Every night, babe)
Now hey, hey, hey
The same way that my whole world's in your eyes (When I look in your eyes babe)
Ooh, and it's time now (And you know it's time babe)

Just let, let my love
Do you, baby
Hey, le-le-le-let it dress you down
You got to know baby, oh you gotta know
That I adorn you, yeah
Oh, love ain't never looked so good on you
Oh, put it on, baby
Let my love adorn
You "
